0.000000000000000000e+00,2.500000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00
0.000000000000000000e+00,3.450000000000000000e+01
0.000000000000000000e+00,7.320000000000000284e+01
0.000000000000000000e+00,1.017000000000000028e+02
0.000000000000000000e+00,1.405999999999999943e+02
0.000000000000000000e+00,1.750000000000000000e+02
0.000000000000000000e+00,2.129000000000000057e+02
0.000000000000000000e+00,2.489000000000000057e+02
0.000000000000000000e+00,2.791000000000000227e+02
0.000000000000000000e+00,3.165000000000000000e+02
0.000000000000000000e+00,3.534000000000000341e+02
0.000000000000000000e+00,3.906000000000000227e+02
0.000000000000000000e+00,4.260000000000000000e+02
0.000000000000000000e+00,4.576000000000000227e+02
0.000000000000000000e+00,4.945000000000000000e+02
0.000000000000000000e+00,5.297000000000000455e+02
0.000000000000000000e+00,5.678999999999999773e+02
0.000000000000000000e+00,5.967000000000000455e+02
0.000000000000000000e+00,6.355000000000000000e+02
0.000000000000000000e+00,6.699000000000000909e+02
0.000000000000000000e+00,7.075000000000000000e+02
0.000000000000000000e+00,7.420000000000000000e+02
0.000000000000000000e+00,7.727000000000000455e+02
0.000000000000000000e+00,8.096000000000000227e+02
0.000000000000000000e+00,8.454000000000000909e+02
0.000000000000000000e+00,8.801000000000000227e+02
0.000000000000000000e+00,9.092000000000000455e+02
0.000000000000000000e+00,9.464000000000000909e+02
0.000000000000000000e+00,9.832000000000000455e+02
1.000000000000000000e+00,3.200000000000000178e+00
1.000000000000000000e+00,3.589999999999999858e+01
1.000000000000000000e+00,9.320000000000000284e+01
1.000000000000000000e+00,1.405999999999999943e+02
1.000000000000000000e+00,1.858000000000000114e+02
1.000000000000000000e+00,2.309000000000000057e+02
1.000000000000000000e+00,2.760000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02
1.000000000000000000e+00,3.662000000000000455e+02
1.000000000000000000e+00,4.117000000000000455e+02
1.000000000000000000e+00,4.564000000000000341e+02
1.000000000000000000e+00,5.011000000000000227e+02
1.000000000000000000e+00,5.460000000000000000e+02
1.000000000000000000e+00,5.908999999999999773e+02
1.000000000000000000e+00,6.361000000000000227e+02
1.000000000000000000e+00,6.812000000000000455e+02
1.000000000000000000e+00,7.265000000000000000e+02
1.000000000000000000e+00,7.714000000000000909e+02
1.000000000000000000e+00,8.160000000000000000e+02
1.000000000000000000e+00,8.610000000000000000e+02
1.000000000000000000e+00,9.058000000000000682e+02
1.000000000000000000e+00,9.512000000000000455e+02
1.000000000000000000e+00,9.966000000000000227e+02
2.000000000000000000e+00,2.500000000000000000e+00
2.000000000000000000e+00,6.200000000000000178e+00
2.000000000000000000e+00,4.540000000000000568e+01
2.000000000000000000e+00,8.970000000000000284e+01
2.000000000000000000e+00,1.344000000000000057e+02
2.000000000000000000e+00,1.778000000000000114e+02
2.000000000000000000e+00,2.219000000000000057e+02
2.000000000000000000e+00,2.626000000000000227e+02
2.000000000000000000e+00,3.023000000000000114e+02
2.000000000000000000e+00,3.431000000000000227e+02
2.000000000000000000e+00,3.878000000000000114e+02
2.000000000000000000e+00,4.311000000000000227e+02
2.000000000000000000e+00,4.733000000000000114e+02
2.000000000000000000e+00,5.011000000000000227e+02
2.000000000000000000e+00,5.442000000000000455e+02
2.000000000000000000e+00,5.868999999999999773e+02
2.000000000000000000e+00,6.312000000000000455e+02
2.000000000000000000e+00,6.762000000000000455e+02
2.000000000000000000e+00,7.193000000000000682e+02
2.000000000000000000e+00,7.632000000000000455e+02
2.000000000000000000e+00,8.074000000000000909e+02
2.000000000000000000e+00,8.480000000000000000e+02
2.000000000000000000e+00,8.913000000000000682e+02
2.000000000000000000e+00,9.329000000000000909e+02
2.000000000000000000e+00,9.747000000000000455e+02
3.000000000000000000e+00,2.800000000000000266e+00
3.000000000000000000e+00,7.700000000000000178e+00
3.000000000000000000e+00,5.160000000000000142e+01
3.000000000000000000e+00,9.640000000000000568e+01
3.000000000000000000e+00,1.412000000000000171e+02
3.000000000000000000e+00,1.857000000000000171e+02
3.000000000000000000e+00,2.308000000000000114e+02
3.000000000000000000e+00,2.765000000000000000e+02
3.000000000000000000e+00,3.213000000000000114e+02
3.000000000000000000e+00,3.661000000000000227e+02
3.000000000000000000e+00,4.110000000000000000e+02
3.000000000000000000e+00,4.558000000000000114e+02
3.000000000000000000e+00,5.007000000000000455e+02
3.000000000000000000e+00,5.458000000000000682e+02
3.000000000000000000e+00,5.907000000000000455e+02
3.000000000000000000e+00,6.355000000000000000e+02
3.000000000000000000e+00,6.811000000000000227e+02
3.000000000000000000e+00,7.264000000000000909e+02
3.000000000000000000e+00,7.712000000000000455e+02
3.000000000000000000e+00,8.163000000000000682e+02
3.000000000000000000e+00,8.612000000000000455e+02
3.000000000000000000e+00,9.059000000000000909e+02
3.000000000000000000e+00,9.509000000000000909e+02
3.000000000000000000e+00,9.958000000000000682e+02
4.000000000000000000e+00,4.000000000000000000e+00
4.000000000000000000e+00,5.020000000000000284e+01
4.000000000000000000e+00,9.600000000000000000e+01
