0.000000000000000000e+00,5.950000000000000000e+01
0.000000000000000000e+00,1.567000000000000171e+02
0.000000000000000000e+00,2.881000000000000227e+02
0.000000000000000000e+00,4.198000000000000114e+02
0.000000000000000000e+00,5.565000000000000000e+02
0.000000000000000000e+00,6.900000000000000000e+02
0.000000000000000000e+00,8.256000000000000227e+02
1.000000000000000000e+00,3.500000000000000000e+00
1.000000000000000000e+00,2.720000000000000284e+01
1.000000000000000000e+00,5.780000000000000426e+01
1.000000000000000000e+00,1.011000000000000085e+02
1.000000000000000000e+00,1.448000000000000114e+02
1.000000000000000000e+00,1.879000000000000057e+02
1.000000000000000000e+00,2.313000000000000114e+02
1.000000000000000000e+00,2.789000000000000341e+02
1.000000000000000000e+00,3.227000000000000455e+02
1.000000000000000000e+00,3.663000000000000114e+02
1.000000000000000000e+00,4.098000000000000114e+02
1.000000000000000000e+00,4.566000000000000227e+02
1.000000000000000000e+00,5.005000000000000000e+02
1.000000000000000000e+00,5.442000000000000455e+02
1.000000000000000000e+00,5.913000000000000682e+02
1.000000000000000000e+00,6.373000000000000682e+02
1.000000000000000000e+00,6.818000000000000682e+02
1.000000000000000000e+00,7.260000000000000000e+02
1.000000000000000000e+00,7.703000000000000682e+02
1.000000000000000000e+00,8.136000000000000227e+02
1.000000000000000000e+00,8.614000000000000909e+02
1.000000000000000000e+00,9.062000000000000455e+02
1.000000000000000000e+00,9.501000000000000227e+02
1.000000000000000000e+00,9.938000000000000682e+02
2.000000000000000000e+00,2.100000000000000089e+00
2.000000000000000000e+00,5.500000000000000000e+00
2.000000000000000000e+00,2.130000000000000071e+01
2.000000000000000000e+00,4.760000000000000142e+01
2.000000000000000000e+00,6.240000000000000568e+01
2.000000000000000000e+00,9.720000000000000284e+01
2.000000000000000000e+00,1.243000000000000114e+02
2.000000000000000000e+00,1.464000000000000057e+02
2.000000000000000000e+00,1.750000000000000000e+02
2.000000000000000000e+00,1.921000000000000227e+02
2.000000000000000000e+00,2.227000000000000171e+02
2.000000000000000000e+00,2.398000000000000114e+02
2.000000000000000000e+00,2.726000000000000227e+02
2.000000000000000000e+00,2.896999999999999886e+02
2.000000000000000000e+00,3.223000000000000114e+02
2.000000000000000000e+00,3.499000000000000341e+02
2.000000000000000000e+00,3.711000000000000227e+02
2.000000000000000000e+00,3.991000000000000227e+02
2.000000000000000000e+00,4.175000000000000000e+02
2.000000000000000000e+00,4.495000000000000000e+02
2.000000000000000000e+00,4.645000000000000000e+02
2.000000000000000000e+00,4.992000000000000455e+02
2.000000000000000000e+00,5.183999999999999773e+02
2.000000000000000000e+00,5.488999999999999773e+02
2.000000000000000000e+00,5.753000000000000682e+02
2.000000000000000000e+00,5.965000000000000000e+02
2.000000000000000000e+00,6.249000000000000909e+02
2.000000000000000000e+00,6.429000000000000909e+02
2.000000000000000000e+00,6.757000000000000455e+02
2.000000000000000000e+00,6.904000000000000909e+02
2.000000000000000000e+00,7.254000000000000909e+02
2.000000000000000000e+00,7.491000000000000227e+02
2.000000000000000000e+00,7.755000000000000000e+02
2.000000000000000000e+00,8.033000000000000682e+02
2.000000000000000000e+00,8.222000000000000455e+02
2.000000000000000000e+00,8.538000000000000682e+02
2.000000000000000000e+00,8.686000000000000227e+02
2.000000000000000000e+00,9.024000000000000909e+02
2.000000000000000000e+00,9.194000000000000909e+02
2.000000000000000000e+00,9.516000000000000227e+02
2.000000000000000000e+00,9.800000000000000000e+02
3.000000000000000000e+00,2.200000000000000178e+00
3.000000000000000000e+00,6.300000000000000711e+00
3.000000000000000000e+00,2.940000000000000213e+01
3.000000000000000000e+00,5.440000000000000568e+01
3.000000000000000000e+00,8.640000000000000568e+01
3.000000000000000000e+00,1.027000000000000028e+02
3.000000000000000000e+00,1.385000000000000000e+02
3.000000000000000000e+00,1.682000000000000171e+02
3.000000000000000000e+00,1.910000000000000000e+02
3.000000000000000000e+00,2.235000000000000000e+02
3.000000000000000000e+00,2.401000000000000227e+02
3.000000000000000000e+00,2.784000000000000341e+02
3.000000000000000000e+00,3.094000000000000341e+02
3.000000000000000000e+00,3.268000000000000114e+02
3.000000000000000000e+00,3.625000000000000000e+02
3.000000000000000000e+00,3.932000000000000455e+02
3.000000000000000000e+00,4.154000000000000341e+02
3.000000000000000000e+00,4.486000000000000227e+02
3.000000000000000000e+00,4.640000000000000000e+02
3.000000000000000000e+00,5.006000000000000227e+02
3.000000000000000000e+00,5.306000000000000227e+02
3.000000000000000000e+00,5.517000000000000455e+02
3.000000000000000000e+00,5.871000000000000227e+02
3.000000000000000000e+00,6.135000000000000000e+02
