24.2
9.8
0.6
0.0
0.0
0.4
0.4
0.6
2.2
13.8
8.8
1.2
0.0
0.0
0.0
0.0
0.2
0.6
14.2
7.2
1.8
0.0
0.0
0.0
0.0
0.0
0.4
15.8
6.8
1.6
0.0
0.0
0.0
0.0
0.2
0.4
15.2
5.2
2.6
0.0
0.0
0.0
0.0
0.2
0.4
15.4
6.0
2.0
0.0
0.0
0.0
0.0
0.2
0.4
15.4
5.4
2.0
0.0
0.0
0.0
0.0
0.2
0.4
15.4
7.4
2.0
0.0
0.0
0.0
0.0
0.4
0.2
14.6
6.6
1.8
0.0
0.0
0.0
0.0
0.4
0.6
14.6
6.2
1.8
0.0
0.0
0.0
0.2
0.4
0.0
16.0
6.2
2.0
0.0
0.0
0.0
0.0
0.2
0.4
15.4
5.6
2.0
0.0
0.0
0.0
0.2
0.2
0.0
15.2
7.4
2.0
0.0
0.0
0.0
0.0
0.0
0.4
15.2
6.4
2.0
0.0
0.0
0.0
0.2
0.2
0.4
14.6
5.6
2.2
0.0
0.2
0.0
0.0
0.4
0.2
15.4
7.2
1.6
0.0
0.0
0.0
0.2
0.0
0.4
14.4
6.2
2.2
0.0
0.0
0.0
0.0
0.0
0.4
15.4
7.0
2.2
0.0
0.0
0.0
0.2
0.0
0.4
15.2
5.0
2.6
0.4
0.0
0.0
0.0
0.4
0.2
15.2
6.2
2.2
0.0
0.0
0.0
0.2
0.4
0.2
14.6
5.8
1.6
0.0
0.0
0.0
0.0
0.4
0.8
15.2
6.8
1.8
0.0
0.0
0.0
0.2
0.2
0.2
15.4
6.2
