0.000000000000000000e+00,3.700000000000000178e+00
0.000000000000000000e+00,1.094000000000000057e+02
0.000000000000000000e+00,1.897000000000000171e+02
0.000000000000000000e+00,2.901999999999999886e+02
0.000000000000000000e+00,3.598000000000000114e+02
0.000000000000000000e+00,4.711000000000000227e+02
0.000000000000000000e+00,5.853999999999999773e+02
0.000000000000000000e+00,6.962000000000000455e+02
0.000000000000000000e+00,7.636000000000000227e+02
0.000000000000000000e+00,8.438000000000000682e+02
0.000000000000000000e+00,9.448000000000000682e+02
1.000000000000000000e+00,2.800000000000000266e+00
1.000000000000000000e+00,1.398000000000000114e+02
1.000000000000000000e+00,3.654000000000000341e+02
1.000000000000000000e+00,5.438999999999999773e+02
1.000000000000000000e+00,6.438000000000000682e+02
1.000000000000000000e+00,7.698000000000000682e+02
1.000000000000000000e+00,9.975000000000000000e+02
2.000000000000000000e+00,4.800000000000000711e+00
3.000000000000000000e+00,3.000000000000000000e+00
3.000000000000000000e+00,4.220000000000000284e+01
3.000000000000000000e+00,9.550000000000000000e+01
3.000000000000000000e+00,1.420000000000000000e+02
3.000000000000000000e+00,1.922000000000000171e+02
3.000000000000000000e+00,2.676000000000000227e+02
3.000000000000000000e+00,3.352000000000000455e+02
3.000000000000000000e+00,4.104000000000000341e+02
3.000000000000000000e+00,4.559000000000000341e+02
3.000000000000000000e+00,5.151000000000000227e+02
3.000000000000000000e+00,5.898000000000000682e+02
3.000000000000000000e+00,6.514000000000000909e+02
3.000000000000000000e+00,7.252000000000000455e+02
3.000000000000000000e+00,7.701000000000000227e+02
3.000000000000000000e+00,8.320000000000000000e+02
3.000000000000000000e+00,9.048000000000000682e+02
3.000000000000000000e+00,9.491000000000000227e+02
4.000000000000000000e+00,3.400000000000000355e+00
4.000000000000000000e+00,2.310000000000000000e+02
4.000000000000000000e+00,3.338000000000000114e+02
4.000000000000000000e+00,4.683000000000000114e+02
4.000000000000000000e+00,6.033000000000000682e+02
4.000000000000000000e+00,7.382000000000000455e+02
4.000000000000000000e+00,8.749000000000000909e+02
5.000000000000000000e+00,2.500000000000000000e+00
5.000000000000000000e+00,5.600000000000000533e+00
5.000000000000000000e+00,5.270000000000000284e+01
5.000000000000000000e+00,9.650000000000000000e+01
5.000000000000000000e+00,1.415999999999999943e+02
5.000000000000000000e+00,1.868000000000000114e+02
