0.000000000000000000e+00 2.720000000000000284e+01
0.000000000000000000e+00 4.110000000000000142e+01
0.000000000000000000e+00 6.000000000000000000e+01
0.000000000000000000e+00 9.300000000000000000e+01
0.000000000000000000e+00 1.046000000000000085e+02
0.000000000000000000e+00 1.180000000000000000e+02
0.000000000000000000e+00 1.508000000000000114e+02
0.000000000000000000e+00 1.636000000000000227e+02
0.000000000000000000e+00 2.421000000000000227e+02
0.000000000000000000e+00 2.524000000000000057e+02
0.000000000000000000e+00 2.546000000000000227e+02
0.000000000000000000e+00 2.688000000000000114e+02
0.000000000000000000e+00 3.069000000000000341e+02
0.000000000000000000e+00 3.276000000000000227e+02
0.000000000000000000e+00 3.329000000000000341e+02
0.000000000000000000e+00 3.629000000000000341e+02
0.000000000000000000e+00 3.729000000000000341e+02
0.000000000000000000e+00 3.949000000000000341e+02
0.000000000000000000e+00 4.197000000000000455e+02
0.000000000000000000e+00 4.230000000000000000e+02
0.000000000000000000e+00 4.568000000000000114e+02
0.000000000000000000e+00 5.052000000000000455e+02
0.000000000000000000e+00 5.064000000000000341e+02
0.000000000000000000e+00 5.257000000000000455e+02
0.000000000000000000e+00 5.958000000000000682e+02
0.000000000000000000e+00 6.131000000000000227e+02
0.000000000000000000e+00 6.318000000000000682e+02
0.000000000000000000e+00 6.773000000000000682e+02
0.000000000000000000e+00 7.393000000000000682e+02
0.000000000000000000e+00 7.885000000000000000e+02
0.000000000000000000e+00 8.499000000000000909e+02
0.000000000000000000e+00 8.888000000000000682e+02
0.000000000000000000e+00 9.167000000000000455e+02
0.000000000000000000e+00 1.067500000000000000e+03
0.000000000000000000e+00 1.072600000000000136e+03
0.000000000000000000e+00 1.078299999999999955e+03
0.000000000000000000e+00 1.084100000000000136e+03
0.000000000000000000e+00 1.102299999999999955e+03
0.000000000000000000e+00 1.121900000000000091e+03
0.000000000000000000e+00 1.167799999999999955e+03
0.000000000000000000e+00 1.177100000000000136e+03
0.000000000000000000e+00 1.202100000000000136e+03
0.000000000000000000e+00 1.248900000000000091e+03
0.000000000000000000e+00 1.249100000000000136e+03
0.000000000000000000e+00 1.294900000000000091e+03
0.000000000000000000e+00 1.305400000000000091e+03
0.000000000000000000e+00 1.340200000000000045e+03
0.000000000000000000e+00 1.384400000000000091e+03
0.000000000000000000e+00 1.464800000000000182e+03
0.000000000000000000e+00 1.485400000000000091e+03
0.000000000000000000e+00 1.517400000000000091e+03
0.000000000000000000e+00 1.632100000000000136e+03
0.000000000000000000e+00 1.639400000000000091e+03
0.000000000000000000e+00 1.673100000000000136e+03
0.000000000000000000e+00 1.684000000000000000e+03
0.000000000000000000e+00 1.735200000000000045e+03
0.000000000000000000e+00 1.735600000000000136e+03
0.000000000000000000e+00 1.737200000000000045e+03
0.000000000000000000e+00 1.749400000000000091e+03
0.000000000000000000e+00 1.875000000000000000e+03
0.000000000000000000e+00 1.936700000000000045e+03
0.000000000000000000e+00 1.960800000000000182e+03
0.000000000000000000e+00 1.973900000000000091e+03
0.000000000000000000e+00 2.030200000000000045e+03
0.000000000000000000e+00 2.043500000000000000e+03
0.000000000000000000e+00 2.078900000000000091e+03
0.000000000000000000e+00 2.138099999999999909e+03
0.000000000000000000e+00 2.151200000000000273e+03
0.000000000000000000e+00 2.184500000000000000e+03
0.000000000000000000e+00 2.205700000000000273e+03
0.000000000000000000e+00 2.242200000000000273e+03
0.000000000000000000e+00 2.267700000000000273e+03
0.000000000000000000e+00 2.298800000000000182e+03
0.000000000000000000e+00 2.350900000000000091e+03
0.000000000000000000e+00 2.398400000000000091e+03
1.000000000000000000e+00 5.620000000000000284e+01
1.000000000000000000e+00 7.360000000000000853e+01
1.000000000000000000e+00 9.560000000000000853e+01
1.000000000000000000e+00 1.053000000000000114e+02
1.000000000000000000e+00 1.285999999999999943e+02
1.000000000000000000e+00 2.133000000000000114e+02
1.000000000000000000e+00 2.250000000000000000e+02
1.000000000000000000e+00 2.311000000000000227e+02
1.000000000000000000e+00 2.549000000000000057e+02
1.000000000000000000e+00 3.117000000000000455e+02
1.000000000000000000e+00 3.526000000000000227e+02
1.000000000000000000e+00 4.661000000000000227e+02
1.000000000000000000e+00 5.671000000000000227e+02
1.000000000000000000e+00 5.813999999999999773e+02
1.000000000000000000e+00 6.116000000000000227e+02
1.000000000000000000e+00 6.214000000000000909e+02
1.000000000000000000e+00 6.290000000000000000e+02
1.000000000000000000e+00 6.657000000000000455e+02
1.000000000000000000e+00 7.114000000000000909e+02
1.000000000000000000e+00 7.117000000000000455e+02
1.000000000000000000e+00 7.124000000000000909e+02
1.000000000000000000e+00 7.153000000000000682e+02
1.000000000000000000e+00 7.154000000000000909e+02
1.000000000000000000e+00 7.256000000000000227e+02
1.000000000000000000e+00 7.265000000000000000e+02
1.000000000000000000e+00 7.924000000000000909e+02
1.000000000000000000e+00 7.956000000000000227e+02
1.000000000000000000e+00 8.137000000000000455e+02
1.000000000000000000e+00 9.223000000000000682e+02
1.000000000000000000e+00 1.001900000000000091e+03
1.000000000000000000e+00 1.022700000000000045e+03
1.000000000000000000e+00 1.088500000000000000e+03
1.000000000000000000e+00 1.114600000000000136e+03
1.000000000000000000e+00 1.177299999999999955e+03
1.000000000000000000e+00 1.228100000000000136e+03
1.000000000000000000e+00 1.229900000000000091e+03
1.000000000000000000e+00 1.231000000000000000e+03
1.000000000000000000e+00 1.237800000000000182e+03
1.000000000000000000e+00 1.300500000000000000e+03
1.000000000000000000e+00 1.337200000000000045e+03
1.000000000000000000e+00 1.353700000000000045e+03
1.000000000000000000e+00 1.405400000000000091e+03
1.000000000000000000e+00 1.416700000000000045e+03
1.000000000000000000e+00 1.457400000000000091e+03
1.000000000000000000e+00 1.481500000000000000e+03
1.000000000000000000e+00 1.506800000000000182e+03
1.000000000000000000e+00 1.536300000000000182e+03
1.000000000000000000e+00 1.538300000000000182e+03
1.000000000000000000e+00 1.559200000000000045e+03
1.000000000000000000e+00 1.629600000000000136e+03
1.000000000000000000e+00 1.675100000000000136e+03
1.000000000000000000e+00 1.765200000000000045e+03
1.000000000000000000e+00 1.903700000000000045e+03
1.000000000000000000e+00 1.905800000000000182e+03
1.000000000000000000e+00 1.911800000000000182e+03
1.000000000000000000e+00 2.006800000000000182e+03
1.000000000000000000e+00 2.089800000000000182e+03
1.000000000000000000e+00 2.188500000000000000e+03
1.000000000000000000e+00 2.199400000000000091e+03
1.000000000000000000e+00 2.291800000000000182e+03
1.000000000000000000e+00 2.298000000000000000e+03
1.000000000000000000e+00 2.299500000000000000e+03
2.000000000000000000e+00 5.030000000000000426e+01
2.000000000000000000e+00 6.170000000000000284e+01
2.000000000000000000e+00 6.929999999999999716e+01
2.000000000000000000e+00 8.080000000000001137e+01
2.000000000000000000e+00 9.510000000000000853e+01
2.000000000000000000e+00 1.149000000000000057e+02
2.000000000000000000e+00 1.278000000000000114e+02
2.000000000000000000e+00 2.066000000000000227e+02
2.000000000000000000e+00 3.114000000000000341e+02
2.000000000000000000e+00 4.427000000000000455e+02
2.000000000000000000e+00 4.610000000000000000e+02
2.000000000000000000e+00 4.641000000000000227e+02
2.000000000000000000e+00 4.682000000000000455e+02
2.000000000000000000e+00 4.852000000000000455e+02
2.000000000000000000e+00 4.927000000000000455e+02
2.000000000000000000e+00 5.131000000000000227e+02
2.000000000000000000e+00 5.221000000000000227e+02
2.000000000000000000e+00 5.398000000000000682e+02
2.000000000000000000e+00 5.652000000000000455e+02
2.000000000000000000e+00 5.712000000000000455e+02
2.000000000000000000e+00 5.763000000000000682e+02
2.000000000000000000e+00 5.907000000000000455e+02
2.000000000000000000e+00 5.966000000000000227e+02
2.000000000000000000e+00 6.246000000000000227e+02
2.000000000000000000e+00 6.495000000000000000e+02
2.000000000000000000e+00 6.626000000000000227e+02
2.000000000000000000e+00 6.961000000000000227e+02
2.000000000000000000e+00 7.028000000000000682e+02
2.000000000000000000e+00 7.170000000000000000e+02
2.000000000000000000e+00 7.462000000000000455e+02
2.000000000000000000e+00 8.557000000000000455e+02
2.000000000000000000e+00 8.643000000000000682e+02
2.000000000000000000e+00 9.779000000000000909e+02
2.000000000000000000e+00 9.892000000000000455e+02
2.000000000000000000e+00 1.055600000000000136e+03
2.000000000000000000e+00 1.079900000000000091e+03
2.000000000000000000e+00 1.124299999999999955e+03
2.000000000000000000e+00 1.143799999999999955e+03
2.000000000000000000e+00 1.155100000000000136e+03
2.000000000000000000e+00 1.165900000000000091e+03
2.000000000000000000e+00 1.174299999999999955e+03
2.000000000000000000e+00 1.194900000000000091e+03
2.000000000000000000e+00 1.210000000000000000e+03
2.000000000000000000e+00 1.256800000000000182e+03
2.000000000000000000e+00 1.262300000000000182e+03
2.000000000000000000e+00 1.290200000000000045e+03
2.000000000000000000e+00 1.331400000000000091e+03
2.000000000000000000e+00 1.341500000000000000e+03
2.000000000000000000e+00 1.365000000000000000e+03
2.000000000000000000e+00 1.370200000000000045e+03
2.000000000000000000e+00 1.383200000000000045e+03
2.000000000000000000e+00 1.420200000000000045e+03
2.000000000000000000e+00 1.426400000000000091e+03
2.000000000000000000e+00 1.504600000000000136e+03
2.000000000000000000e+00 1.535500000000000000e+03
2.000000000000000000e+00 1.554000000000000000e+03
2.000000000000000000e+00 1.564800000000000182e+03
2.000000000000000000e+00 1.568000000000000000e+03
2.000000000000000000e+00 1.582400000000000091e+03
2.000000000000000000e+00 1.620300000000000182e+03
2.000000000000000000e+00 1.643400000000000091e+03
2.000000000000000000e+00 1.771000000000000000e+03
2.000000000000000000e+00 1.797500000000000000e+03
2.000000000000000000e+00 1.803500000000000000e+03
2.000000000000000000e+00 1.828300000000000182e+03
2.000000000000000000e+00 1.833800000000000182e+03
2.000000000000000000e+00 1.862300000000000182e+03
2.000000000000000000e+00 1.866400000000000091e+03
2.000000000000000000e+00 1.872500000000000000e+03
2.000000000000000000e+00 1.895700000000000045e+03
2.000000000000000000e+00 1.898300000000000182e+03
2.000000000000000000e+00 1.903300000000000182e+03
2.000000000000000000e+00 1.930900000000000091e+03
2.000000000000000000e+00 1.979400000000000091e+03
2.000000000000000000e+00 1.994400000000000091e+03
2.000000000000000000e+00 2.005800000000000182e+03
